"AssetFilename","OriginalFH6RelativePath","SourceRegion","SourceWidth","SourceHeight","SHA256","Usage","Rendering"
"Electric/HUD_EV_Speed1.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed1.png","standalone HiRes texture","120","186","a661f7f896c649b4d7970c855b09d53ed8bd79893c4338bfdff0f68e47f667a2","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed2.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed2.png","standalone HiRes texture","120","186","6f1c782b4b9bb5bba874e1dd2da0b8839b8dadc94e2b0758498cc4f86368db04","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed3.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed3.png","standalone HiRes texture","120","186","f4bb2f2c4df4c516b32625fc4ab47b7b74a191f975687a5713b307d181c18c43","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed4.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed4.png","standalone HiRes texture","120","186","5b14489b266719c23d5a4854860de6920196b869965d357cfd52ad25a6a9f4de","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed5.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed5.png","standalone HiRes texture","122","186","27309014179da5e65e50ad7a1206adaa975fdb3bc190208a0a630e91ff29110f","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed6.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed6.png","standalone HiRes texture","120","186","4be4157ef4221f7ec74d3bef0e9ed0451e031dd8d37254d370035fc1815b165c","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed7.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed7.png","standalone HiRes texture","120","186","7ca80eead645d28543d45a6773a116d4b1c91ee6ee3d3358b747d49ed39c9a4c","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed8.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed8.png","standalone HiRes texture","120","186","fb0dfeca0763c5e69b1d80414d8d80fb19e05953a3b3fc2e1d8e575e3db4b25d","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/HUD_EV_Speed9.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/HUD_EV_Speed9.png","standalone HiRes texture","120","186","05ad71c3e00c32e2214b6ed2d287f2319e3b5719aa19c4466b9c7bc81d7218bf","Electric analogue speed digit","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
"Electric/SpeedDial.png","ForzaUI/Textures/Data_Bound/Speedo_Electric/SpeedDial.png","standalone HiRes texture","690","640","6ddf491c866fb058c23149031ae6348df30500ba56ef2e206df66ca93eedff6f","Electric analogue dial and authored interior shading","Native premultiplied-alpha texture; decoded once and composed at 50% HiRes dimensions"
